gml_id,oid,aktualit,art,name,schluessel,gemeinde,gmdschl
DE093351,DE093351,2023-08-22Z,Gemarkung,Weinzierlein,"093351","Roßtal;Zirndorf","09573125;09573134"
DE094549,DE094549,2023-08-29Z,Gemarkung,Wolfsbach,"094549",Ensdorf,"09371120"
DE097744,DE097744,2023-08-23Z,Gemarkung,Hasberg,"097744",Kirchheim i.Schw.,"09778158"
DE093222,DE093222,2023-03-14Z,Gemarkung,Sondernohe,"093222",Flachslanden,"09571146"
DE092208,DE092208,2023-03-29Z,Gemarkung,Laimbach,"092208",Reckendorf,"09471175"
DE091535,DE091535,2023-08-02Z,Gemarkung,Zeickhorn,"091535",Grub a.Forst,"09473134"
DE090575,DE090575,2023-08-17Z,Gemarkung,Neustadt a.Main,"090575",Neustadt a.Main,"09677166"
DE097733,DE097733,2023-08-23Z,Gemarkung,Balzhausen,"097733",Balzhausen,"09774115"
DE090217,DE090217,2023-08-01Z,Gemarkung,Burghausen,"090217",Münnerstadt,"09672135"
DE096091,DE096091,2023-08-09Z,Gemarkung,Schwaig,"096091",Neustadt a.d.Donau,"09273152"
DE097662,DE097662,2023-08-23Z,Gemarkung,Lauben,"097662",Lauben,"09780125"
DE097574,DE097574,2023-08-23Z,Gemarkung,Trunkelsberg,"097574",Trunkelsberg,"09778202"
DE090098,DE090098,2023-08-01Z,Gemarkung,Ipthausen,"090098",Bad Königshofen i.Grabfeld,"09673141"
DE090152,DE090152,2023-08-01Z,Gemarkung,Mottener Forst-Nord,"090152",Motten,"09672134"
DE096741,DE096741,2023-08-19Z,Gemarkung,Herkheim,"096741",Nördlingen,"09779194"
DE094537,DE094537,2023-08-29Z,Gemarkung,Theuern,"094537",Kümmersbruck,"09371136"
DE096075,DE096075,2023-08-09Z,Gemarkung,Peising,"096075",Bad Abbach,"09273116"
DE093418,DE093418,2023-08-22Z,Gemarkung,Fischbach b.Nürnberg,"093418","Nürnberg;Fischbach","09564000;09574455"
DE092239,DE092239,2023-06-28Z,Gemarkung,Neuhausen,"092239",Priesendorf,"09471173"
DE094515,DE094515,2023-08-29Z,Gemarkung,Traßlberg,"094515","Amberg;Poppenricht","09361000;09371144"
DE092048,DE092048,2023-07-26Z,Gemarkung,Franken,"092048",Weißenstadt,"09479166"
DE090520,DE090520,2023-07-19Z,Gemarkung,Höllrich,"090520",Karsbach,"09677149"
DE096858,DE096858,2023-08-19Z,Gemarkung,Lauingen (Donau),"096858",Lauingen (Donau),"09773144"
DE097900,DE097900,2023-07-06Z,Gemarkung,Enzenstetten,"097900",Seeg,"09777170"
DE096711,DE096711,2023-04-27Z,Gemarkung,Belzheim,"096711",Ehingen a.Ries,"09779138"
DE090985,DE090985,2023-01-10Z,Gemarkung,Wohnau,"090985",Knetzgau,"09674163"
DE097561,DE097561,2023-08-23Z,Gemarkung,Günz,"097561",Westerheim,"09778214"
DE094486,DE094486,2023-08-29Z,Gemarkung,Hahnbach,"094486",Hahnbach,"09371126"
DE093427,DE093427,2023-08-22Z,Gemarkung,Großreuth b.Schweinau,"093427",Nürnberg,"09564000"
DE094464,DE094464,2023-08-29Z,Gemarkung,Freihung,"094464",Freihung,"09371121"
DE094398,DE094398,2023-08-29Z,Gemarkung,Schirmitz,"094398",Schirmitz,"09374154"
DE096038,DE096038,2023-06-14Z,Gemarkung,Holzmannshausen,"096038",Mainburg,"09273147"
DE094409,DE094409,2023-08-29Z,Gemarkung,Woppenrieth,"094409",Tännesberg,"09374159"
DE094400,DE094400,2023-08-29Z,Gemarkung,Trebsau,"094400",Bechtsrieth,"09374170"
DE090380,DE090380,2023-08-09Z,Gemarkung,Oberbessenbach,"090380",Bessenbach,"09671112"
DE097550,DE097550,2023-08-23Z,Gemarkung,Fellheim,"097550",Fellheim,"09778139"
DE094343,DE094343,2023-08-29Z,Gemarkung,Reinhardsrieth,"094343","Georgenberg;Pleystein;Waidhaus","09374123;09374147;09374164"
DE096266,DE096266,2023-07-26Z,Gemarkung,Walchsing,"096266",Aldersbach,"09275114"
DE094237,DE094237,2023-08-29Z,Gemarkung,Reuth b.Kastl,"094237",Kastl,"09377128"
DE093476,DE093476,2023-08-22Z,Gemarkung,Wetzendorf,"093476",Nürnberg,"09564000"
DE090449,DE090449,2023-08-17Z,Gemarkung,Laudenbach,"090449",Laudenbach,"09676135"
DE094317,DE094317,2023-08-29Z,Gemarkung,Ilsenbach,"094317",Püchersreuth,"09374150"
DE094115,DE094115,2023-08-29Z,Gemarkung,Groschlattengrün,"094115",Pechbrunn,"09377145"
DE094225,DE094225,2023-08-29Z,Gemarkung,Höflas,"094225",Kemnath,"09377129"
DE097511,DE097511,2023-08-23Z,Gemarkung,Illertissen,"097511",Illertissen,"09775129"
DE093504,DE093504,2023-08-22Z,Gemarkung,Altensittenbach,"093504","Hersbruck;Reichenschwand","09574132;09574150"
DE094212,DE094212,2023-08-29Z,Gemarkung,Trevesen,"094212",Pullenreuth,"09377148"
DE094774,DE094774,2023-08-31Z,Gemarkung,Katzdorf,"094774",Teublitz,"09376170"
DE097504,DE097504,2023-08-23Z,Gemarkung,Illerberg,"097504",Vöhringen,"09775162"
DE094760,DE094760,2023-08-31Z,Gemarkung,Schwandorf,"094760",Schwandorf,"09376161"
DE090173,DE090173,2023-06-06Z,Gemarkung,Wernarz,"090173",Bad Brückenau,"09672113"
DE094147,DE094147,2023-08-29Z,Gemarkung,Großklenau,"094147",Tirschenreuth,"09377154"
DE094832,DE094832,2023-08-31Z,Gemarkung,Winklarn,"094832",Winklarn,"09376178"
DE094143,DE094143,2023-08-29Z,Gemarkung,Reuth b.Erbendorf,"094143","Krummennaab;Reuth b.Erbendorf","09377132;09377149"
DE094820,DE094820,2023-08-31Z,Gemarkung,Wildstein,"094820",Teunz,"09376171"
DE094123,DE094123,2023-08-10Z,Gemarkung,Ottengrün,"094123",Bad Neualbenreuth,"09377142"
DE094804,DE094804,2023-08-31Z,Gemarkung,Wernberg,"094804",Wernberg-Köblitz,"09376150"
DE093542,DE093542,2023-08-22Z,Gemarkung,Kainsbach,"093542",Happurg,"09574128"
DE093540,DE093540,2023-08-22Z,Gemarkung,Hubmersberg,"093540",Pommelsbrunn,"09574147"
DE094116,DE094116,2023-08-29Z,Gemarkung,Pechbrunn,"094116","Konnersreuth;Mitterteich;Pechbrunn;Wiesau","09377131;09377141;09377145;09377159"
DE094783,DE094783,2023-08-31Z,Gemarkung,Burglengenfeld,"094783",Burglengenfeld,"09376119"
DE094870,DE094870,2023-08-31Z,Gemarkung,Altendorf,"094870",Altendorf,"09376112"
DE093415,DE093415,2023-08-30Z,Gemarkung,Erlenstegen,"093415",Nürnberg,"09564000"
DE094864,DE094864,2023-08-31Z,Gemarkung,Diendorf,"094864",Nabburg,"09376144"
DE090349,DE090349,2023-04-18Z,Gemarkung,Wenighösbach,"090349",Hösbach,"09671130"
DE095163,DE095163,2023-06-29Z,Gemarkung,Kreuzbach,"095163","Blaibach;Miltach","09372115;09372143"
DE097397,DE097397,2023-08-23Z,Gemarkung,Steindorf,"097397",Steindorf,"09771168"
DE093401,DE093401,2023-08-30Z,Gemarkung,Almoshof,"093401",Nürnberg,"09564000"
DE093280,DE093280,2023-07-01Z,Gemarkung,Willmersbach,"093280",Gerhardshofen,"09575125"
DE097595,DE097595,2023-07-20Z,Gemarkung,Engetried,"097595",Markt Rettenbach,"09778168"
DE096087,DE096087,2023-07-26Z,Gemarkung,Sallingberg,"096087",Rohr i.NB,"09273165"
DE097516,DE097516,2023-07-19Z,Gemarkung,Nordholz,"097516",Buch,"09775118"
DE094863,DE094863,2023-08-31Z,Gemarkung,Nabburg,"094863",Nabburg,"09376144"
DE091833,DE091833,2023-06-28Z,Gemarkung,Fesselsdorf,"091833",Weismain,"09478176"
DE097515,DE097515,2023-07-19Z,Gemarkung,Obenhausen,"097515",Buch,"09775118"
DE091462,DE091462,2023-08-02Z,Gemarkung,Rothenberg,"091462",Seßlach,"09473165"
DE094849,DE094849,2023-08-31Z,Gemarkung,Weiding,"094849","Schönsee;Weiding","09376160;09376176"
DE093352,DE093352,2023-08-30Z,Gemarkung,Leichendorf,"093352","Oberasbach;Zirndorf","09573122;09573134"
DE094932,DE094932,2023-08-31Z,Gemarkung,Altenschwand,"094932",Bodenwöhr,"09376116"
DE094044,DE094044,2023-08-29Z,Gemarkung,Buxheim,"094044",Buxheim,"09176118"
DE093350,DE093350,2023-08-30Z,Gemarkung,Bronnamberg,"093350",Zirndorf,"09573134"
DE094923,DE094923,2023-08-31Z,Gemarkung,Mitteraschau,"094923",Neunburg vorm Wald,"09376147"
DE093561,DE093561,2023-08-22Z,Gemarkung,Pommelsbrunn,"093561",Pommelsbrunn,"09574147"
DE094847,DE094847,2023-08-31Z,Gemarkung,Schönsee,"094847",Schönsee,"09376160"
DE094915,DE094915,2023-08-31Z,Gemarkung,Neunburg vorm Wald,"094915",Neunburg vorm Wald,"09376147"
DE090211,DE090211,2023-08-09Z,Gemarkung,Oehrberg,"090211",Burkardroth,"09672117"
DE090230,DE090230,2023-05-16Z,Gemarkung,Hassenbach,"090230",Oberthulba,"09672139"
DE094030,DE094030,2023-08-29Z,Gemarkung,Zandt,"094030",Denkendorf,"09176120"
DE094020,DE094020,2023-08-29Z,Gemarkung,Pfalzpaint,"094020",Walting,"09176165"
DE090389,DE090389,2023-08-17Z,Gemarkung,Wenigumstadt,"090389",Großostheim,"09671122"
DE092970,DE092970,2023-07-01Z,Gemarkung,Hemmersheim,"092970",Hemmersheim,"09575130"
DE094057,DE094057,2023-08-10Z,Gemarkung,Ochsenfeld,"094057",Adelschlag,"09176111"
DE094016,DE094016,2023-08-29Z,Gemarkung,Preith,"094016","Eichstätt;Pollenfeld","09176123;09176155"
DE090032,DE090032,2023-08-01Z,Gemarkung,Sondernau,"090032",Oberelsbach,"09673149"
DE093955,DE093955,2023-08-29Z,Gemarkung,Hirschberg,"093955",Beilngries,"09176114"
DE097259,DE097259,2023-08-23Z,Gemarkung,Grünenbaindt,"097259",Dinkelscherben,"09772131"
DE095971,DE095971,2023-07-26Z,Gemarkung,Göttersdorf,"095971",Osterhofen,"09271141"
DE090209,DE090209,2023-08-09Z,Gemarkung,Großwenkheim,"090209",Münnerstadt,"09672135"
DE093508,DE093508,2023-06-01Z,Gemarkung,Beerbach,"093508",Lauf a.d.Pegnitz,"09574138"
DE090312,DE090312,2023-08-17Z,Gemarkung,Schneppenbach,"090312",Schöllkrippen,"09671152"
DE093833,DE093833,2023-08-29Z,Gemarkung,Großweingarten,"093833",Spalt,"09576147"
DE097407,DE097407,2023-07-19Z,Gemarkung,Grimolzhausen,"097407",Pöttmes,"09771156"
DE093826,DE093826,2023-08-29Z,Gemarkung,Fünfbronn,"093826",Spalt,"09576147"
DE094938,DE094938,2023-08-31Z,Gemarkung,Bruck i.d.OPf.,"094938",Bruck i.d.OPf.,"09376117"
DE091452,DE091452,2023-08-02Z,Gemarkung,Prächting,"091452",Ebensfeld,"09478120"
DE090696,DE090696,2023-08-04Z,Gemarkung,Unterdürrbach,"090696",Würzburg,"09663000"
DE093821,DE093821,2023-08-29Z,Gemarkung,Enderndorf am See,"093821",Spalt,"09576147"
DE090718,DE090718,2023-06-21Z,Gemarkung,Steinbach,"090718",Altertheim,"09679165"
DE095018,DE095018,2023-08-31Z,Gemarkung,Waldmünchen,"095018",Waldmünchen,"09372171"
DE090244,DE090244,2023-08-17Z,Gemarkung,Oberthulba,"090244",Oberthulba,"09672139"
DE099853,DE099853,2023-08-29Z,Gemarkung,Hochberg,"099853","Siegsdorf;Traunstein","09189145;09189155"
DE093336,DE093336,2023-08-30Z,Gemarkung,Vach,"093336",Fürth,"09563000"
DE092679,DE092679,2023-07-01Z,Gemarkung,Schlaifhausen,"092679",Wiesenthau,"09474175"
DE095457,DE095457,2023-07-26Z,Gemarkung,Dallackenried,"095457",Kallmünz,"09375156"
DE097137,DE097137,2023-08-23Z,Gemarkung,Kleinkissendorf,"097137",Bibertal,"09774119"
DE095006,DE095006,2023-08-31Z,Gemarkung,Tiefenbach,"095006",Tiefenbach,"09372163"
DE090180,DE090180,2023-08-17Z,Gemarkung,Nickersfelden,"090180",Bad Bocklet,"09672112"
DE090163,DE090163,2023-08-17Z,Gemarkung,Volkers,"090163",Bad Brückenau,"09672113"
DE095057,DE095057,2023-08-31Z,Gemarkung,Furth im Wald,"095057",Furth im Wald,"09372126"
DE093755,DE093755,2023-08-29Z,Gemarkung,Gundelsheim,"093755",Treuchtlingen,"09577173"
DE091536,DE091536,2023-06-28Z,Gemarkung,Zettlitz,"091536",Marktzeuln,"09478144"
DE097118,DE097118,2023-08-23Z,Gemarkung,Remshart,"097118",Rettenbach,"09774174"
DE094027,DE094027,2023-08-10Z,Gemarkung,Bitz,"094027",Denkendorf,"09176120"
DE097093,DE097093,2023-08-23Z,Gemarkung,Biberachzell,"097093",Weißenhorn,"09775164"
DE092805,DE092805,2023-05-23Z,Gemarkung,Kleingeschaidt,"092805",Heroldsberg,"09572131"
DE093308,DE093308,2023-08-30Z,Gemarkung,Losaurach,"093308",Markt Erlbach,"09575145"
DE097087,DE097087,2023-08-23Z,Gemarkung,Attenhofen,"097087",Weißenhorn,"09775164"
DE093300,DE093300,2023-08-30Z,Gemarkung,Dürrnbuch,"093300",Emskirchen,"09575121"
DE097714,DE097714,2023-07-06Z,Gemarkung,Aletshausen,"097714",Aletshausen,"09774111"
DE090108,DE090108,2023-08-17Z,Gemarkung,Alsleben,"090108",Trappstadt,"09673174"
DE097086,DE097086,2023-08-23Z,Gemarkung,Witzighausen,"097086",Senden,"09775152"
DE093741,DE093741,2023-08-29Z,Gemarkung,Dettenheim,"093741",Weißenburg i.Bay.,"09577177"
DE092630,DE092630,2023-08-03Z,Gemarkung,Burggaillenreuth,"092630",Ebermannstadt,"09474121"
DE097216,DE097216,2023-07-31Z,Gemarkung,Eppishofen,"097216",Altenmünster,"09772115"
DE097598,DE097598,2023-07-06Z,Gemarkung,Kardorf,"097598",Kronburg,"09778161"
DE093662,DE093662,2022-12-28Z,Gemarkung,Dühren,"093662",Wittelshofen,"09571227"
DE095064,DE095064,2023-08-31Z,Gemarkung,Warzenried,"095064","Eschlkam;Neukirchen b.Hl.Blut","09372124;09372144"
DE092231,DE092231,2023-05-25Z,Gemarkung,Mönchherrnsdorf,"092231",Burgebrach,"09471120"
DE093978,DE093978,2023-08-10Z,Gemarkung,Haunstetten,"093978","Kinding;Haunstetter Forst","09176137;09176451"
DE097081,DE097081,2023-08-23Z,Gemarkung,Ay a.d.Iller,"097081",Senden,"09775152"
DE093622,DE093622,2023-08-29Z,Gemarkung,Absberg,"093622",Absberg,"09577111"
DE097149,DE097149,2023-07-31Z,Gemarkung,Rieden a.d.Kötz,"097149",Ichenhausen,"09774143"
DE095316,DE095316,2023-07-26Z,Gemarkung,Reinhausen,"095316",Regensburg,"09362000"
DE091440,DE091440,2023-06-28Z,Gemarkung,Oberfüllbach,"091440",Ebersdorf b.Coburg,"09473121"
DE091468,DE091468,2023-06-28Z,Gemarkung,Schafhof,"091468",Ahorn,"09473112"
DE096215,DE096215,2023-08-26Z,Gemarkung,Haidenkofen,"096215",Wallersdorf,"09279137"
DE093617,DE093617,2023-08-29Z,Gemarkung,Neuenmuhr,"093617",Muhr a.See,"09577114"
DE096407,DE096407,2023-08-26Z,Gemarkung,Diepoltskirchen,"096407",Falkenberg,"09277119"
DE093234,DE093234,2023-08-30Z,Gemarkung,Wattenbach,"093234",Lichtenau,"09571175"
DE093609,DE093609,2023-08-29Z,Gemarkung,Unterwurmbach,"093609",Gunzenhausen,"09577136"
DE091372,DE091372,2023-08-02Z,Gemarkung,Heilgersdorf,"091372",Seßlach,"09473165"
DE092629,DE092629,2023-08-03Z,Gemarkung,Wohlmuthshüll,"092629",Ebermannstadt,"09474121"
DE091304,DE091304,2023-08-02Z,Gemarkung,Altenbanz,"091304",Bad Staffelstein,"09478165"
DE096962,DE096962,2023-05-04Z,Gemarkung,Mittelstetten,"096962",Rain,"09779201"
DE090066,DE090066,2023-06-13Z,Gemarkung,Junkershausen,"090066",Hollstadt,"09673136"
DE096153,DE096153,2023-08-26Z,Gemarkung,Teisbach,"096153",Dingolfing,"09279112"
DE097274,DE097274,2023-07-19Z,Gemarkung,Kutzenhausen,"097274",Kutzenhausen,"09772167"
DE099509,DE099509,2023-07-12Z,Gemarkung,Gotzing,"099509","Warngau;Weyarn","09182136;09182137"
DE093207,DE093207,2023-08-30Z,Gemarkung,Ratzenwinden,"093207","Lichtenau;Sachsen b.Ansbach","09571175;09571196"
DE097059,DE097059,2023-08-23Z,Gemarkung,Reutti,"097059",Neu-Ulm,"09775135"
DE093606,DE093606,2023-08-29Z,Gemarkung,Gunzenhausen,"093606",Gunzenhausen,"09577136"
DE093605,DE093605,2023-08-29Z,Gemarkung,Schlungenhof,"093605",Gunzenhausen,"09577136"
DE091199,DE091199,2023-08-02Z,Gemarkung,Burghaslach,"091199",Burghaslach,"09575116"
DE090006,DE090006,2023-08-17Z,Gemarkung,Rüdenschwinden,"090006",Fladungen,"09673123"
DE094776,DE094776,2023-06-14Z,Gemarkung,Pottenstetten,"094776",Burglengenfeld,"09376119"
DE095965,DE095965,2023-08-26Z,Gemarkung,Osterhofen,"095965",Osterhofen,"09271141"
DE090012,DE090012,2023-08-17Z,Gemarkung,Heufurt,"090012",Fladungen,"09673123"
DE091213,DE091213,2023-06-28Z,Gemarkung,Schnodsenbach,"091213",Scheinfeld,"09575161"
DE095742,DE095742,2023-08-26Z,Gemarkung,Bärndorf,"095742",Regen,"09276138"
DE093604,DE093604,2023-08-29Z,Gemarkung,Laubenzedel,"093604",Gunzenhausen,"09577136"
DE091177,DE091177,2023-08-02Z,Gemarkung,Burghöchstadt,"091177",Burghaslach,"09575116"
DE093887,DE093887,2023-08-10Z,Gemarkung,Rittersbach,"093887","Georgensgmünd;Roth","09576121;09576143"
DE093811,DE093811,2023-08-22Z,Gemarkung,Belmbrach,"093811",Roth,"09576143"
DE095705,DE095705,2023-08-26Z,Gemarkung,Moosbach,"095705",Prackenbach,"09276135"
DE093442,DE093442,2023-08-18Z,Gemarkung,Leinburg,"093442","Leinburg;Leinburg","09574139;09574461"
DE097224,DE097224,2023-07-19Z,Gemarkung,Bonstetten,"097224",Bonstetten,"09772126"
DE095731,DE095731,2023-08-26Z,Gemarkung,Klautzenbach,"095731",Zwiesel,"09276148"
DE093827,DE093827,2023-08-22Z,Gemarkung,Georgensgmünd,"093827",Georgensgmünd,"09576121"
DE093187,DE093187,2023-08-30Z,Gemarkung,Mittelramstadt,"093187",Leutershausen,"09571174"
DE095703,DE095703,2023-08-26Z,Gemarkung,Arnbruck,"095703",Arnbruck,"09276113"
DE095730,DE095730,2023-08-26Z,Gemarkung,Brandten,"095730",Langdorf,"09276129"
DE097215,DE097215,2023-07-19Z,Gemarkung,Zusamzell,"097215",Altenmünster,"09772115"
DE096979,DE096979,2023-08-23Z,Gemarkung,Eggelstetten,"096979",Oberndorf a.Lech,"09779196"
DE090561,DE090561,2023-06-21Z,Gemarkung,Halsbach,"090561",Lohr a.Main,"09677155"
DE097157,DE097157,2023-07-19Z,Gemarkung,Ellzee,"097157",Ellzee,"09774133"
DE097173,DE097173,2023-07-21Z,Gemarkung,Freihalden,"097173",Jettingen-Scheppach,"09774144"
DE090021,DE090021,2023-08-01Z,Gemarkung,Ginolfs,"090021",Oberelsbach,"09673149"
DE095208,DE095208,2023-07-26Z,Gemarkung,Barbing,"095208",Barbing,"09375117"
DE097017,DE097017,2023-08-23Z,Gemarkung,Stepperg,"097017",Rennertshofen,"09185153"
DE096996,DE096996,2023-08-23Z,Gemarkung,Ostendorf,"096996",Meitingen,"09772177"
DE095702,DE095702,2023-03-09Z,Gemarkung,Niederndorf,"095702",Arnbruck,"09276113"
DE093765,DE093765,2023-08-10Z,Gemarkung,Rehlingen,"093765",Langenaltheim,"09577148"
DE093602,DE093602,2023-08-29Z,Gemarkung,Wald,"093602",Gunzenhausen,"09577136"
DE091781,DE091781,2023-04-19Z,Gemarkung,Lopp,"091781","Kasendorf;Mainleus","09477124;09477136"
DE096405,DE096405,2023-08-24Z,Gemarkung,Brombach,"096405",Bad Birnbach,"09277113"
DE096955,DE096955,2023-08-23Z,Gemarkung,Oppertshofen,"096955",Tapfheim,"09779218"
DE090964,DE090964,2023-06-28Z,Gemarkung,Ziegelanger,"090964",Zeil a.Main,"09674221"
DE097673,DE097673,2023-08-19Z,Gemarkung,Durach,"097673",Durach,"09780120"
DE096379,DE096379,2023-08-24Z,Gemarkung,Vornbach,"096379",Neuhaus a.Inn,"09275134"
DE097119,DE097119,2023-07-21Z,Gemarkung,Harthausen,"097119",Rettenbach,"09774174"
DE091632,DE091632,2023-07-01Z,Gemarkung,Steinach a.d.Steinach,"091632",Mitwitz,"09476154"
DE095170,DE095170,2023-07-26Z,Gemarkung,Weißenregen,"095170",Bad Kötzting,"09372137"
DE093678,DE093678,2023-08-10Z,Gemarkung,Rühlingstetten,"093678",Wilburgstetten,"09571224"
DE097602,DE097602,2023-08-19Z,Gemarkung,Legau,"097602",Legau,"09778165"
DE095670,DE095670,2023-08-26Z,Gemarkung,Oberlindhart,"095670",Mallersdorf-Pfaffenberg,"09278148"
DE096925,DE096925,2023-08-23Z,Gemarkung,Heroldingen,"096925",Harburg (Schwaben),"09779155"
DE091512,DE091512,2023-04-19Z,Gemarkung,Waltersdorf,"091512",Rödental,"09473159"
DE095438,DE095438,2023-08-26Z,Gemarkung,Predlfing,"095438",Dietfurt a.d.Altmühl,"09373121"
DE093601,DE093601,2023-08-29Z,Gemarkung,Streudorf,"093601",Gunzenhausen,"09577136"
DE097585,DE097585,2023-08-19Z,Gemarkung,Guggenberg,"097585",Ottobeuren,"09778186"
DE090459,DE090459,2023-06-21Z,Gemarkung,Neunkirchen,"090459",Neunkirchen,"09676143"
DE093041,DE093041,2023-06-01Z,Gemarkung,Sulzach,"093041",Dürrwangen,"09571139"
DE093139,DE093139,2023-08-30Z,Gemarkung,Flachslanden,"093139",Flachslanden,"09571146"
DE094163,DE094163,2023-08-22Z,Gemarkung,Schönficht,"094163","Falkenberg;Plößberg","09377117;09377146"
DE097126,DE097126,2023-07-19Z,Gemarkung,Konzenberg,"097126",Haldenwang,"09774140"
DE094160,DE094160,2023-08-22Z,Gemarkung,Thanhausen,"094160",Bärnau,"09377112"
DE096916,DE096916,2023-08-23Z,Gemarkung,Rögling,"096916",Rögling,"09779206"
DE092375,DE092375,2023-05-10Z,Gemarkung,Crottendorf,"092375",Bindlach,"09472119"
DE091418,DE091418,2023-04-19Z,Gemarkung,Mittelwasungen,"091418",Neustadt b.Coburg,"09473151"
DE096897,DE096897,2023-08-23Z,Gemarkung,Holzheim,"096897",Holzheim,"09773140"
DE097301,DE097301,2023-07-06Z,Gemarkung,Wollmetshofen,"097301",Fischach,"09772141"
DE094314,DE094314,2023-08-22Z,Gemarkung,Klobenreuth,"094314",Kirchendemenreuth,"09374128"
DE095352,DE095352,2023-08-26Z,Gemarkung,Wörth a.d.Donau,"095352",Wörth a.d.Donau,"09375210"
DE095089,DE095089,2023-08-31Z,Gemarkung,Cham,"095089",Cham,"09372116"
DE093548,DE093548,2023-08-10Z,Gemarkung,Kruppach,"093548",Engelthal,"09574120"
DE095350,DE095350,2023-08-26Z,Gemarkung,Wiesent,"095350",Wiesent,"09375209"
DE093474,DE093474,2023-08-10Z,Gemarkung,Unterhaidelbach,"093474",Leinburg,"09574139"
DE096894,DE096894,2023-08-23Z,Gemarkung,Glött,"096894",Glött,"09773133"
DE094159,DE094159,2023-08-22Z,Gemarkung,Hohenthan,"094159","Bärnau;Plößberg","09377112;09377146"
DE090593,DE090593,2023-08-04Z,Gemarkung,Hafenlohr,"090593",Hafenlohr,"09677135"
DE094158,DE094158,2023-08-22Z,Gemarkung,Bärnau,"094158",Bärnau,"09377112"
DE097859,DE097859,2023-08-19Z,Gemarkung,Aufkirch,"097859",Kaltental,"09777141"
DE093130,DE093130,2023-08-30Z,Gemarkung,Ebersdorf,"093130",Dietenhofen,"09571135"
DE096889,DE096889,2023-08-23Z,Gemarkung,Laugna,"096889",Laugna,"09773143"
DE097969,DE097969,2023-08-19Z,Gemarkung,Diepolz,"097969",Immenstadt i.Allgäu,"09780124"
DE094490,DE094490,2023-08-22Z,Gemarkung,Hirschau,"094490","Hirschau;Schnaittenbach","09371127;09371150"
DE094154,DE094154,2023-08-22Z,Gemarkung,Dippersreuth,"094154",Mähring,"09377139"
DE095258,DE095258,2023-08-26Z,Gemarkung,Hauzendorf,"095258",Bernhardswald,"09375119"
DE097967,DE097967,2023-08-19Z,Gemarkung,Wilhams,"097967",Missen-Wilhams,"09780127"
DE093111,DE093111,2023-08-30Z,Gemarkung,Bernhardswinden,"093111",Ansbach,"09561000"
DE095243,DE095243,2023-08-26Z,Gemarkung,Graß,"095243",Regensburg,"09362000"
DE091324,DE091324,2023-04-19Z,Gemarkung,Burgberg,"091324",Lichtenfels,"09478139"
DE091321,DE091321,2023-04-19Z,Gemarkung,Brüxer Forst,"091321",Neustadt b.Coburg,"09473151"
DE094134,DE094134,2023-08-22Z,Gemarkung,Wetzldorf,"094134",Erbendorf,"09377116"
DE097953,DE097953,2023-08-19Z,Gemarkung,Röthenbach (Allgäu),"097953",Röthenbach (Allgäu),"09776124"
DE090534,DE090534,2023-08-04Z,Gemarkung,Neuhütten,"090534",Neuhütten,"09677165"
DE097277,DE097277,2023-07-06Z,Gemarkung,Buch,"097277",Kutzenhausen,"09772167"
DE093109,DE093109,2023-08-30Z,Gemarkung,Bechhofen,"093109",Bechhofen,"09571115"
DE096849,DE096849,2023-08-23Z,Gemarkung,Haunsheim,"096849",Haunsheim,"09773137"
DE095116,DE095116,2023-08-31Z,Gemarkung,Lam,"095116",Lam,"09372138"
DE094615,DE094615,2023-08-22Z,Gemarkung,Engelsberg,"094615",Lauterhofen,"09373140"
DE096845,DE096845,2023-08-23Z,Gemarkung,Bergheim,"096845",Mödingen,"09773147"
DE094861,DE094861,2023-07-26Z,Gemarkung,Neusath,"094861",Nabburg,"09376144"
DE094610,DE094610,2023-08-22Z,Gemarkung,Deining,"094610",Deining,"09373119"
DE096839,DE096839,2023-08-23Z,Gemarkung,Bachhagel,"096839",Bachhagel,"09773112"
DE096843,DE096843,2023-08-23Z,Gemarkung,Ziertheim,"096843",Ziertheim,"09773186"
DE096705,DE096705,2023-01-12Z,Gemarkung,Hochaltingen,"096705",Fremdingen,"09779147"
DE098353,DE098353,2023-08-19Z,Gemarkung,Sulding,"098353",Hohenpolding,"09177121"
DE094673,DE094673,2023-08-22Z,Gemarkung,Pyrbaum,"094673",Pyrbaum,"09373156"
DE091464,DE091464,2023-07-01Z,Gemarkung,Rothmannsthal,"091464",Lichtenfels,"09478139"
DE096742,DE096742,2023-08-23Z,Gemarkung,Grosselfingen,"096742",Nördlingen,"09779194"
DE093512,DE093512,2023-08-29Z,Gemarkung,Bullach,"093512",Lauf a.d.Pegnitz,"09574138"
DE095100,DE095100,2023-08-26Z,Gemarkung,Niederrunding,"095100",Runding,"09372155"
DE094639,DE094639,2023-08-22Z,Gemarkung,Labersricht,"094639",Neumarkt i.d.OPf.,"09373147"
DE091774,DE091774,2023-05-25Z,Gemarkung,Ziegenburg,"091774",Marktschorgast,"09477139"
DE096735,DE096735,2023-08-23Z,Gemarkung,Löpsingen,"096735",Nördlingen,"09779194"
DE096651,DE096651,2023-08-23Z,Gemarkung,Gundihausen,"096651",Vilsheim,"09274185"
DE093444,DE093444,2023-08-10Z,Gemarkung,Lohe,"093444",Nürnberg,"09564000"
DE092055,DE092055,2023-08-03Z,Gemarkung,Stemmas,"092055",Thiersheim,"09479158"
